2016-11-09, 22:36:00, 298, 20Q 58ms 53E 0T 38ms 21max, 0, 4, 66, SRV-WEB12, v3, v1
2016-11-16, 01:31:00, 175, 20Q 46ms 50E 0T 23ms 12max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-16, 01:32:00, 190, 20Q 84ms 50E 0T 22ms 13max, 0, 1, 64, SRV-WEB13, v3, v1
2016-11-16, 01:33:00, 186, 20Q 69ms 50E 0T 40ms 24max, 0, 1, 64, SRV-WEB14, v3, v1
2016-11-16, 01:34:00, 123, 20Q 22ms 49E 0T 19ms 11max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 01:35:00, 390, 20Q 107ms 49E 0T 34ms 18max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 01:36:00, 239, 20Q 91ms 50E 0T 27ms 15max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-16, 01:37:00, 1474, 51Q 1318ms 134E 0T 16ms 8max, 0, 3, 107, SRV-WEB14, v3, v1
2016-11-16, 01:38:00, 276, 20Q 79ms 50E 0T 51ms 37max, 0, 3, 64, SRV-WEB11, v3, v1
2016-11-16, 01:39:00, 194, 20Q 44ms 49E 0T 29ms 15max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 01:40:00, 175, 20Q 41ms 50E 0T 24ms 12max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-16, 01:41:01, 178, 19Q 33ms 49E 0T 27ms 14max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 01:42:00, 23056, 44Q 607ms 134E 0T 16ms 9max, 0, 3, 107, SRV-WEB14, v3, v1
2016-11-16, 01:43:00, 882, 48Q 701ms 133E 0T 24ms 13max, 0, 3, 105, SRV-WEB14, v3, v1
2016-11-16, 01:44:00, 163, 20Q 31ms 49E 0T 21ms 11max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 01:45:00, 255, 19Q 55ms 49E 0T 32ms 18max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 01:46:01, 141, 20Q 27ms 49E 0T 22ms 13max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 01:47:00, 184, 20Q 42ms 49E 0T 21ms 11max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 01:48:00, 204, 19Q 69ms 50E 0T 16ms 8max, 0, 2, 64, SRV-WEB14, v3, v1
2016-11-16, 01:49:00, 228, 19Q 46ms 50E 0T 27ms 16max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-16, 01:50:00, 1453, 44Q 656ms 134E 0T 24ms 14max, 0, 3, 107, SRV-WEB14, v3, v1
2016-11-16, 01:51:01, 811, 44Q 623ms 133E 0T 18ms 9max, 0, 2, 105, SRV-WEB14, v3, v1
2016-11-16, 01:52:00, 277, 19Q 36ms 49E 0T 39ms 22max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 01:53:00, 202, 20Q 39ms 50E 0T 27ms 14max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-16, 01:54:00, 192, 20Q 43ms 49E 0T 16ms 8max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 01:55:00, 196, 20Q 39ms 49E 0T 25ms 13max, 0, 1, 62, SRV-WEB12, v3, v1
2016-11-16, 01:56:00, 22008, 51Q 1390ms 134E 0T 23ms 14max, 0, 2, 107, SRV-WEB14, v3, v1
2016-11-16, 01:57:00, 23563, 53Q 1660ms 166E 0T 27ms 14max, 0, 3, 127, SRV-WEB14, v3, v1
2016-11-16, 01:58:01, 198, 19Q 35ms 50E 0T 42ms 28max, 0, 1, 64, SRV-WEB12, v3, v1
2016-11-16, 01:59:00, 248, 20Q 56ms 49E 0T 32ms 19max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 02:00:00, 255, 22Q 141ms 79E 0T 21ms 11max, 0, 2, 92, SRV-WEB14, v3, v1
2016-11-16, 02:01:00, 220, 20Q 83ms 49E 0T 24ms 13max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 02:02:00, 203, 19Q 45ms 49E 0T 50ms 34max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 02:03:00, 286, 20Q 54ms 50E 0T 53ms 32max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-16, 02:04:00, 231, 20Q 50ms 49E 0T 34ms 18max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 02:05:00, 219, 20Q 56ms 50E 0T 36ms 22max, 0, 3, 64, SRV-WEB11, v3, v1
2016-11-16, 02:06:00, 207, 20Q 69ms 49E 0T 47ms 37max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 02:07:00, 1716, 51Q 1557ms 133E 0T 25ms 13max, 0, 3, 105, SRV-WEB14, v3, v1
2016-11-16, 02:08:00, 1440, 51Q 1257ms 134E 0T 22ms 14max, 0, 2, 107, SRV-WEB14, v3, v1
2016-11-16, 02:09:00, 242, 20Q 45ms 49E 0T 33ms 17max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 02:10:00, 123, 20Q 26ms 49E 0T 17ms 9max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 02:11:00, 664, 20Q 466ms 50E 0T 30ms 16max, 0, 3, 64, SRV-WEB11, v3, v1
2016-11-16, 02:12:00, 225, 20Q 42ms 49E 0T 37ms 20max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 02:13:00, 174, 19Q 59ms 50E 0T 44ms 34max, 0, 1, 64, SRV-WEB14, v3, v1
2016-11-16, 02:14:00, 250, 19Q 70ms 49E 0T 68ms 35max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 02:15:00, 205, 20Q 47ms 50E 0T 29ms 15max, 0, 2, 64, SRV-WEB11, v3, v1
2016-11-16, 02:16:00, 239, 20Q 58ms 49E 0T 39ms 21max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 02:17:00, 270, 20Q 76ms 49E 0T 71ms 59max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 02:18:00, 170, 19Q 50ms 50E 0T 25ms 13max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-16, 02:19:00, 203, 20Q 67ms 49E 0T 59ms 43max, 0, 1, 62, SRV-WEB12, v3, v1
2016-11-16, 02:20:00, 237, 20Q 98ms 49E 0T 26ms 14max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 02:21:00, 146, 20Q 29ms 50E 0T 26ms 17max, 0, 2, 64, SRV-WEB13, v3, v1
2016-11-16, 02:22:00, 191, 20Q 34ms 49E 0T 17ms 9max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 02:23:00, 288, 20Q 69ms 50E 0T 45ms 23max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-16, 02:24:00, 250, 20Q 85ms 50E 0T 46ms 38max, 0, 1, 64, SRV-WEB14, v3, v1
2016-11-16, 02:25:00, 191, 20Q 45ms 49E 0T 30ms 16max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 02:26:00, 179, 20Q 35ms 49E 0T 31ms 16max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 02:27:01, 262, 19Q 44ms 49E 0T 32ms 19max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 02:28:01, 176, 20Q 43ms 50E 0T 30ms 15max, 0, 1, 64, SRV-WEB12, v3, v1
2016-11-16, 02:29:00, 182, 20Q 39ms 50E 0T 31ms 19max, 0, 2, 64, SRV-WEB12, v3, v1
2016-11-16, 02:30:00, 315, 20Q 138ms 49E 0T 138ms 71max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 02:31:00, 263, 20Q 45ms 50E 0T 33ms 18max, 0, 3, 64, SRV-WEB12, v3, v1
2016-11-16, 02:32:00, 173, 20Q 39ms 49E 0T 29ms 16max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 02:33:00, 149, 20Q 42ms 50E 0T 25ms 15max, 0, 1, 64, SRV-WEB13, v3, v1
2016-11-16, 02:34:00, 275, 20Q 147ms 49E 0T 45ms 34max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 02:35:00, 243, 20Q 37ms 49E 0T 28ms 16max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 02:36:00, 305, 20Q 99ms 49E 0T 71ms 38max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 02:37:01, 264, 20Q 47ms 49E 0T 77ms 63max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 02:38:00, 205, 20Q 46ms 49E 0T 25ms 13max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 02:39:00, 373, 20Q 77ms 49E 0T 26ms 13max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 02:40:00, 138, 20Q 30ms 49E 0T 26ms 15max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 02:41:00, 198, 20Q 52ms 49E 0T 33ms 17max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 02:42:01, 159, 20Q 30ms 49E 0T 23ms 13max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 02:43:00, 189, 20Q 36ms 49E 0T 29ms 15max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 02:44:00, 229, 20Q 50ms 49E 0T 28ms 15max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 02:45:00, 195, 20Q 37ms 49E 0T 35ms 18max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 02:46:00, 154, 20Q 25ms 49E 0T 26ms 13max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 02:47:00, 226, 20Q 48ms 49E 0T 25ms 13max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 02:48:00, 2714, 56Q 2495ms 143E 0T 20ms 11max, 0, 3, 125, SRV-WEB14, v3, v1
2016-11-16, 02:49:00, 133, 20Q 28ms 49E 0T 21ms 11max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 02:50:00, 281, 20Q 48ms 49E 0T 27ms 14max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 02:51:01, 289, 20Q 23ms 49E 0T 16ms 8max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 02:52:00, 194, 20Q 31ms 49E 0T 18ms 9max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 02:53:00, 272, 19Q 59ms 49E 0T 47ms 34max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 02:54:00, 159, 20Q 41ms 49E 0T 28ms 15max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 02:55:00, 238, 20Q 34ms 49E 0T 21ms 11max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 02:56:00, 192, 20Q 25ms 49E 0T 19ms 11max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 02:57:00, 192, 20Q 39ms 49E 0T 26ms 15max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 02:58:00, 245, 20Q 44ms 49E 0T 28ms 14max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 02:59:00, 384, 19Q 23ms 49E 0T 35ms 18max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 03:00:00, 230, 20Q 48ms 49E 0T 29ms 15max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 03:01:00, 280, 20Q 88ms 49E 0T 70ms 57max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:02:00, 160, 20Q 31ms 49E 0T 22ms 13max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 03:03:00, 274, 20Q 83ms 49E 0T 47ms 33max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:04:01, 232, 20Q 46ms 49E 0T 47ms 34max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:05:00, 173, 20Q 41ms 49E 0T 28ms 15max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 03:06:00, 207, 20Q 30ms 49E 0T 18ms 9max, 0, 3, 62, SRV-WEB14, v3, v1
2016-11-16, 03:07:00, 222, 20Q 41ms 49E 0T 26ms 14max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:08:00, 154, 20Q 35ms 49E 0T 28ms 18max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 03:09:00, 230, 20Q 32ms 49E 0T 24ms 13max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 03:10:00, 169, 19Q 37ms 49E 0T 36ms 20max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:11:00, 326, 20Q 47ms 49E 0T 26ms 14max, 0, 3, 62, SRV-WEB14, v3, v1
2016-11-16, 03:12:00, 271, 20Q 119ms 49E 0T 57ms 44max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 03:13:01, 230, 20Q 43ms 49E 0T 22ms 13max, 0, 3, 62, SRV-WEB13, v3, v1
2016-11-16, 03:14:00, 158, 20Q 27ms 49E 0T 28ms 17max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 03:15:00, 851, 44Q 635ms 133E 0T 25ms 14max, 0, 4, 105, SRV-WEB14, v3, v1
2016-11-16, 03:16:00, 252, 20Q 48ms 49E 0T 29ms 15max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 03:17:00, 218, 20Q 39ms 49E 0T 24ms 13max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 03:18:00, 1749, 51Q 1538ms 133E 0T 26ms 15max, 0, 3, 105, SRV-WEB14, v3, v1
2016-11-16, 03:19:00, 221, 20Q 37ms 49E 0T 25ms 13max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:20:00, 299, 20Q 46ms 49E 0T 31ms 18max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:21:00, 2147, 51Q 1863ms 133E 0T 30ms 16max, 0, 4, 105, SRV-WEB14, v3, v1
2016-11-16, 03:22:00, 177, 20Q 36ms 49E 0T 16ms 8max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 03:23:00, 189, 19Q 38ms 49E 0T 27ms 14max, 0, 1, 62, SRV-WEB12, v3, v1
2016-11-16, 03:24:00, 188, 20Q 53ms 49E 0T 30ms 15max, 0, 1, 62, SRV-WEB12, v3, v1
2016-11-16, 03:25:00, 232, 20Q 49ms 49E 0T 33ms 17max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:26:00, 183, 20Q 41ms 49E 0T 28ms 15max, 0, 1, 62, SRV-WEB12, v3, v1
2016-11-16, 03:27:00, 266, 20Q 58ms 49E 0T 50ms 37max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:28:00, 390, 20Q 53ms 49E 0T 29ms 15max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:29:00, 169, 20Q 48ms 49E 0T 35ms 18max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:30:00, 259, 20Q 90ms 49E 0T 33ms 20max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:31:00, 232, 20Q 33ms 49E 0T 25ms 13max, 0, 3, 62, SRV-WEB14, v3, v1
2016-11-16, 03:32:00, 243, 20Q 51ms 49E 0T 28ms 14max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:33:00, 269, 20Q 94ms 49E 0T 32ms 18max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:34:00, 293, 20Q 53ms 49E 0T 32ms 17max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:35:00, 229, 20Q 40ms 49E 0T 24ms 12max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 03:36:00, 194, 20Q 45ms 49E 0T 32ms 19max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:37:00, 271, 19Q 35ms 49E 0T 25ms 13max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:38:01, 236, 20Q 58ms 49E 0T 54ms 38max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:39:00, 288, 20Q 73ms 49E 0T 45ms 32max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 03:40:00, 385, 20Q 83ms 49E 0T 69ms 52max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:41:00, 215, 20Q 37ms 49E 0T 22ms 12max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 03:42:01, 410, 20Q 28ms 49E 0T 28ms 15max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 03:43:00, 215, 20Q 69ms 49E 0T 41ms 29max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:44:00, 164, 20Q 43ms 49E 0T 51ms 33max, 0, 1, 62, SRV-WEB12, v3, v1
2016-11-16, 03:45:00, 161, 19Q 38ms 49E 0T 25ms 13max, 0, 1, 62, SRV-WEB12, v3, v1
2016-11-16, 03:46:00, 171, 20Q 29ms 49E 0T 30ms 16max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 03:47:00, 220, 20Q 39ms 49E 0T 26ms 13max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:48:00, 283, 20Q 91ms 49E 0T 27ms 14max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:49:00, 211, 20Q 44ms 49E 0T 27ms 15max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:50:00, 193, 20Q 23ms 49E 0T 18ms 9max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 03:51:00, 242, 20Q 43ms 49E 0T 31ms 18max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 03:52:00, 215, 20Q 54ms 49E 0T 31ms 18max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:53:01, 249, 20Q 39ms 49E 0T 28ms 15max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:54:00, 249, 20Q 40ms 49E 0T 27ms 14max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:55:01, 162, 20Q 30ms 49E 0T 18ms 9max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 03:56:00, 384, 20Q 83ms 49E 0T 28ms 16max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:57:00, 240, 20Q 47ms 49E 0T 33ms 17max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 03:58:00, 301, 20Q 44ms 49E 0T 30ms 18max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 03:59:00, 168, 20Q 31ms 49E 0T 22ms 11max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 04:00:00, 241, 20Q 71ms 49E 0T 83ms 65max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 04:01:00, 179, 20Q 24ms 49E 0T 21ms 11max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 04:02:00, 409, 19Q 51ms 49E 0T 58ms 32max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:03:00, 197, 20Q 36ms 49E 0T 20ms 12max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 04:04:01, 142, 20Q 43ms 49E 0T 24ms 12max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:05:00, 255, 20Q 43ms 49E 0T 34ms 18max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:06:00, 212, 20Q 79ms 49E 0T 54ms 37max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:07:00, 277, 20Q 47ms 49E 0T 28ms 14max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:08:00, 295, 20Q 71ms 49E 0T 108ms 75max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:09:01, 187, 20Q 48ms 49E 0T 34ms 20max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:10:00, 170, 19Q 26ms 49E 0T 22ms 11max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 04:11:00, 231, 20Q 29ms 49E 0T 23ms 12max, 0, 3, 62, SRV-WEB14, v3, v1
2016-11-16, 04:12:00, 201, 20Q 26ms 49E 0T 18ms 10max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 04:13:01, 186, 20Q 31ms 49E 0T 19ms 11max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 04:14:00, 207, 20Q 51ms 49E 0T 30ms 17max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 04:15:00, 232, 20Q 42ms 49E 0T 30ms 15max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:16:00, 160, 20Q 43ms 49E 0T 18ms 10max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 04:17:00, 239, 20Q 84ms 49E 0T 58ms 39max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:18:00, 311, 20Q 76ms 49E 0T 37ms 19max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:19:00, 197, 20Q 86ms 49E 0T 21ms 12max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 04:20:00, 237, 20Q 43ms 49E 0T 33ms 19max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:21:00, 265, 19Q 66ms 49E 0T 30ms 15max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 04:22:00, 339, 20Q 198ms 49E 0T 20ms 12max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 04:23:00, 258, 20Q 47ms 49E 0T 36ms 19max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:24:01, 344, 20Q 127ms 49E 0T 66ms 46max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 04:25:00, 590, 20Q 50ms 49E 0T 26ms 13max, 0, 1, 62, SRV-WEB12, v3, v1
2016-11-16, 04:26:00, 223, 20Q 26ms 49E 0T 19ms 10max, 0, 3, 62, SRV-WEB14, v3, v1
2016-11-16, 04:27:00, 297, 20Q 41ms 49E 0T 29ms 16max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 04:28:00, 222, 20Q 42ms 49E 0T 32ms 18max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:29:00, 251, 20Q 40ms 49E 0T 28ms 14max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:30:01, 238, 20Q 37ms 49E 0T 25ms 13max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 04:31:00, 184, 20Q 27ms 49E 0T 18ms 10max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 04:32:00, 248, 19Q 37ms 49E 0T 44ms 24max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 04:33:00, 224, 20Q 47ms 49E 0T 30ms 18max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 04:34:00, 241, 20Q 27ms 49E 0T 19ms 10max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 04:35:00, 337, 19Q 102ms 49E 0T 79ms 45max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 04:36:00, 295, 20Q 105ms 49E 0T 81ms 43max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 04:37:00, 278, 20Q 38ms 49E 0T 34ms 23max, 0, 3, 62, SRV-WEB13, v3, v1
2016-11-16, 04:38:00, 268, 20Q 71ms 49E 0T 36ms 22max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:39:00, 282, 19Q 81ms 49E 0T 38ms 20max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:40:00, 241, 20Q 58ms 49E 0T 31ms 17max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 04:41:00, 261, 20Q 97ms 49E 0T 75ms 61max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 04:42:00, 279, 20Q 73ms 49E 0T 34ms 19max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:43:00, 203, 20Q 41ms 49E 0T 27ms 14max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:44:00, 216, 20Q 38ms 49E 0T 30ms 16max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:45:00, 289, 20Q 52ms 49E 0T 40ms 25max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 04:46:00, 234, 20Q 70ms 49E 0T 34ms 20max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 04:47:01, 252, 20Q 47ms 49E 0T 34ms 20max, 0, 3, 62, SRV-WEB12, v3, v1
2016-11-16, 04:48:00, 194, 20Q 41ms 49E 0T 29ms 19max, 0, 1, 62, SRV-WEB14, v3, v1
2016-11-16, 04:49:00, 248, 20Q 53ms 49E 0T 19ms 10max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 04:50:00, 252, 20Q 67ms 49E 0T 49ms 35max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 04:51:00, 291, 20Q 73ms 49E 0T 39ms 25max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:52:00, 227, 20Q 43ms 49E 0T 32ms 17max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:53:00, 202, 19Q 40ms 49E 0T 29ms 15max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 04:54:01, 304, 20Q 59ms 49E 0T 44ms 23max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 04:55:00, 194, 20Q 73ms 49E 0T 17ms 10max, 0, 1, 62, SRV-WEB13, v3, v1
2016-11-16, 04:56:00, 174, 20Q 59ms 49E 0T 28ms 15max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:57:00, 332, 20Q 153ms 49E 0T 172ms 149max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:58:00, 152, 20Q 46ms 49E 0T 28ms 15max, 0, 2, 62, SRV-WEB12, v3, v1
2016-11-16, 04:59:00, 186, 20Q 58ms 49E 0T 19ms 10max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 05:00:00, 226, 19Q 67ms 49E 0T 36ms 18max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 05:01:00, 217, 19Q 31ms 49E 0T 21ms 12max, 0, 3, 62, SRV-WEB13, v3, v1
2016-11-16, 05:02:00, 189, 20Q 28ms 49E 0T 23ms 12max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 05:03:00, 243, 20Q 47ms 49E 0T 37ms 20max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 05:04:01, 148, 20Q 42ms 49E 0T 24ms 12max, 0, 1, 62, SRV-WEB12, v3, v1
2016-11-16, 05:05:00, 302, 20Q 87ms 49E 0T 82ms 42max, 0, 2, 62, SRV-WEB11, v3, v1
2016-11-16, 05:06:00, 189, 19Q 54ms 49E 0T 56ms 46max, 0, 2, 62, SRV-WEB13, v3, v1
2016-11-16, 05:07:00, 362, 19Q 74ms 49E 0T 28ms 16max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 05:08:00, 225, 20Q 55ms 49E 0T 27ms 19max, 0, 2, 62, SRV-WEB14, v3, v1
2016-11-16, 05:09:00, 283, 20Q 62ms 49E 0T 41ms 21max, 0, 3, 62, SRV-WEB11, v3, v1
2016-11-16, 05:10:01, 1021, 20Q 83ms 49E 0T 66ms 35max, 0, 2, 62, SRV-WEB12, v3, v1
